date,time,CD,CM,CU,PREC,RH2m,SNOW,ST,SWD,SWDtop,TT2M,WS100m,WS10m,consumption,generation
5/31/19,20:15,0,0,1,0,49.32,0,14.72,0,0,19.42,4.19,1.62,0.085584265,0
5/31/19,20:30,0,0,1,0,52.77,0,13.92,0,0,18.41,3.94,1.78,0.058581601,0
5/31/19,20:45,0,0,1,0,58.57,0,14.15,0,0,16.82,4.02,2.22,0.063548399,0
5/31/19,21:00,0,0,1,0,63.44,0,13.75,0,0,15.78,4.34,2.62,0.057501333,0
5/31/19,21:15,0,0,0.88,0,66.27,0,12.54,0,0,15.3,4.59,2.8,0.061693201,0
5/31/19,21:30,0,0,0.88,0,70.09,0,12.41,0,0,14.68,4.7,2.71,0.0896204,0
5/31/19,21:45,0,0,0.88,0,73.02,0,11.95,0,0,14.44,4.67,2.55,0.060991068,0
5/31/19,22:00,0,0,0.88,0,75.21,0,11.37,0,0,14.26,4.72,2.62,0.056519333,0
5/31/19,22:15,0,0,1,0,77.86,0,11.47,0,0,13.96,5.12,2.65,0.061692,0
5/31/19,22:30,0,0,1,0,79.2,0,11.12,0,0,13.95,5.67,2.6,0.064663334,0
5/31/19,22:45,0,0,1,0,81.25,0,10.73,0,0,13.74,6.03,2.64,0.086907199,0
5/31/19,23:00,0,0,1,0,82.97,0,10.79,0,0,13.51,6.05,2.75,0.061385868,0
5/31/19,23:15,0.01,0,1,0,84.33,0,10.77,0,0,13.45,6.01,2.74,0.061314801,0
5/31/19,23:30,0.01,0,1,0,86.17,0,10.71,0,0,13.23,6.35,2.69,0.060804,0
5/31/19,23:45,0.01,0,1,0,88.04,0,10.93,0,0,13.03,6.41,2.6,0.075653066,0
6/1/19,0:00,0.01,0,1,0,88.33,0,10.72,0,0,13.12,5.76,2.36,0.060832,0
6/1/19,0:15,0,0,0.66,0,88.32,0,9.88,0,0,13,4.93,2.3,0.060132266,0
6/1/19,0:30,0,0,0.89,0,89.31,0,8.92,0,0,12.74,3.85,2.11,0.058792001,0
6/1/19,0:45,0,0,1,0,89.68,0,8.39,0,0,12.78,2.95,2.04,0.061360133,0
6/1/19,1:00,0,0,1,0,91.18,0,8.07,0,0,12.54,2.3,2.06,0.110098535,0
6/1/19,1:15,0,0,1,0,92.92,0,7.79,0,0,12.24,1.84,2.08,0.060044,0
6/1/19,1:30,0,0,1,0,94.82,0,7.57,0,0,12.01,1.55,2.09,0.058819335,0
6/1/19,1:45,0,0,1,0,96.21,0,7.39,0,0,11.87,1.48,2.1,0.064688134,0
6/1/19,2:00,0,0,1,0,97.53,0,7.18,0,0,11.71,1.54,1.98,0.059327067,0
6/1/19,2:15,0,0,1,0,98.67,0,6.83,0,0,11.62,1.56,1.85,0.078165732,0
6/1/19,2:30,0,0,1,0,99.85,0,6.54,0,0,11.53,1.44,1.76,0.058550133,0
6/1/19,2:45,0,0,1,0,100,0,6.3,0,0,11.57,1.45,1.67,0.083039467,0
6/1/19,3:00,0,0,1,0,100,0,6.1,0,0,11.66,1.64,1.69,0.060758399,0
6/1/19,3:15,0.22,0,1,0,100,0,6.23,0,0,11.64,2.03,1.9,0.084604667,0
6/1/19,3:30,0.22,0,1,0,100,0,6.25,0,0,11.41,2.52,1.89,0.059209201,0.000790418
6/1/19,3:45,0.22,0,1,0,100,0,6.19,0,0,11.24,3,1.86,0.057346133,0.006543973
6/1/19,4:00,0.22,0,1,0,100,0,6.12,0,0,11.14,3.4,1.84,0.052973999,0.014749314
6/1/19,4:15,1,0,1,0,100,0,7.54,11.58,54.08,10.95,3.66,1.76,0.058666267,0.023286941
6/1/19,4:30,1,0,1,0,100,0,8.2,11.58,54.08,10.64,3.84,1.63,0.085471601,0.035810461
6/1/19,4:45,1,0,1,0,100,0,8.88,23.19,98.4,10.56,4.01,1.46,0.058198134,0.055786048
6/1/19,5:00,1,0,1,0,100,0,10.72,44.97,181.5,11.15,4.18,1.1,0.066808668,0.063545986
6/1/19,5:15,1,0,1,0,99.93,0,12.24,83.49,247.76,11.88,4.36,0.63,0.060887999,0.089751055
6/1/19,5:30,0.5,0,1,0,99.06,0,13.4,122.33,293.64,12.97,4.49,0.68,0.060351601,0.121573938
6/1/19,5:45,0.18,0,1,0,97.32,0,14.59,161.95,338.63,14.11,4.48,0.76,0.063640667,0.160208367
6/1/19,6:00,0.01,0,1,0,94.89,0,15.81,202.25,382.85,15.14,4.3,0.73,0.063137331,0.184237689
6/1/19,6:15,0,0,0.58,0,90.6,0,17.3,263.87,450.65,16.23,4.01,0.91,0.063383334,0.216733234
6/1/19,6:30,0,0,0.21,0,85.08,0,18.96,306.87,496.53,17.29,3.78,0.82,0.088846665,0.262125827
6/1/19,6:45,0,0,0.03,0,78.6,0,20.61,346.35,540.99,18.47,3.21,0.89,0.066166401,0.301125795
6/1/19,7:00,0,0,0,0,72.3,0,22.08,382.76,584.2,19.56,2.16,1.09,0.062528267,0.334348326
6/1/19,7:15,0,0,0.03,0,67.93,0,23.68,435.42,648.93,20.45,1.9,1,0.060929334,0.35756889
6/1/19,7:30,0,0,0.17,0,64.43,0,24.46,468.92,691.68,21.03,1.88,1.11,0.0635408,0.373472133
6/1/19,7:45,0,0,0.3,0,61.83,0,25.28,500.87,732.58,21.59,1.65,1.01,0.059821335,0.392241727
6/1/19,8:00,0,0,0.43,0,59.88,0,25.72,531.45,771.84,21.92,1.77,1.13,0.083676533,0.39544871
6/1/19,8:15,0,0,0.49,0,58.01,0,26.33,578.54,829.08,22.31,1.7,1.12,0.062754399,0.415527567
6/1/19,8:30,0,0,0.4,0,56.51,0,26.97,609.67,865.8,22.7,1.54,1.03,0.122681332,0.437673395
6/1/19,8:45,0.01,0,0.28,0,55.97,0,27.3,640.79,900.34,22.8,1.42,1,0.058997335,0.452115458
6/1/19,9:00,0,0,0.13,0,55.29,0,27.75,671.91,932.97,22.99,1.27,0.91,0.103115866,0.483842041
6/1/19,9:15,0,0,0,0,54.25,0,28.39,714.55,978.83,23.29,1.17,0.83,0.061105067,0.490610993
6/1/19,9:30,0,0,0,0,53.62,0,28.64,738.32,1007.01,23.45,1.21,0.89,0.0965928,0.470351025
6/1/19,9:45,0,0,0,0,52.98,0,28.83,760.14,1032.84,23.67,1.33,1,0.060806267,0.21263005
6/1/19,10:00,0,0,0,0,52.3,0,29.06,780.25,1056.63,23.99,1.52,1.16,0.089261335,0.505033405
6/1/19,10:15,0.01,0,0,0,51.74,0,29.32,803.01,1087.97,24.32,1.72,1.31,0.055090667,0.231519489
6/1/19,10:30,0,0,0,0,51.22,0,29.6,820.12,1105.69,24.64,1.89,1.42,0.055680667,0.523452449
6/1/19,10:45,0,0,0,0,50.6,0,29.9,834.22,1121.06,24.97,2.05,1.53,0.055680667,0.53198169
6/1/19,11:00,0,0,0,0,49.89,0,30.17,845.71,1134.37,25.29,2.22,1.65,0.069283333,0.534041804
6/1/19,11:15,0,0,0,0,49.12,0,30.43,858.24,1149.07,25.62,2.45,1.79,0.063995601,0.525777065
6/1/19,11:30,0,0,0.01,0,48.28,0,30.67,862.81,1155.12,25.95,2.73,1.96,0.064683201,0.518564571
6/1/19,11:45,0,0,0.04,0,47.36,0,30.91,865.06,1158.97,26.3,3.13,2.17,0.077512001,0.534352239
6/1/19,12:00,0,0,0.09,0,46.46,0,31.13,865.26,1160.91,26.65,3.67,2.41,0.067390933,0.528767766
6/1/19,12:15,0,0,0.09,0,45.97,0,31.23,862.72,1157.96,26.89,4.27,2.67,0.064263599,0.526569643
6/1/19,12:30,0,0,0.07,0,45.9,0,31.22,857.89,1151.92,26.99,4.79,2.89,0.059037333,0.527725816
6/1/19,12:45,0,0,0.11,0,46.05,0,31.15,850.01,1144,26.99,5.09,3.01,0.112290666,0.510274267
6/1/19,13:00,0,0,0.19,0,46.22,0,31.06,839.47,1134.43,26.93,5.1,2.99,0.088653997,0.508769175
6/1/19,13:15,0,0,0.03,0,46.2,0,31.06,827.26,1114.03,26.9,4.8,2.83,0.129997331,0.506116671
6/1/19,13:30,0,0,0.02,0,46.09,0,31.11,811.68,1096.33,26.9,4.33,2.59,0.072929199,0.509323305
6/1/19,13:45,0,0,0.02,0,46,0,31.19,795.06,1077.17,26.92,3.88,2.37,0.070334,0.496715995
6/1/19,14:00,0,0,0.02,0,45.87,0,31.29,777.53,1056.73,27.02,3.63,2.24,0.066248001,0.481235666
6/1/19,14:15,0,0,0,0,45.67,0,31.37,746.54,1020.28,27.19,3.63,2.23,0.064135332,0.462491839
6/1/19,14:30,0,0,0,0,45.36,0,31.47,722.07,992.11,27.4,3.79,2.3,0.111836001,0.460014216
6/1/19,14:45,0,0,0,0,44.99,0,31.51,696.82,963.02,27.57,3.98,2.37,0.092705467,0.448486335
6/1/19,15:00,0,0,0,0,44.55,0,31.47,670.89,933.13,27.63,4.06,2.39,0.120176667,0.441151346
6/1/19,15:15,0,0,0.03,0.01,44.16,0,31.3,623.01,883.09,27.59,4.01,2.36,0.092303068,0.364158907
6/1/19,15:30,0,0,0.01,0.01,43.78,0,31.19,595.45,846.39,27.55,3.82,2.28,0.087958801,0.404440765
6/1/19,15:45,0,0,0,0.01,43.45,0,31.1,565.71,809.35,27.52,3.6,2.18,0.088298666,0.389639718
6/1/19,16:00,0,0,0,0.01,43.24,0,30.98,534.05,772.02,27.48,3.39,2.09,0.079842801,0.298005274
6/1/19,16:15,0,0,0.02,0.01,43.09,0,30.79,480.68,711.83,27.44,3.18,1.99,0.080312667,0.279440942
6/1/19,16:30,0,0,0.01,0,43.21,0,30.65,446.69,669.08,27.4,2.96,1.88,0.085464532,0.260968872
6/1/19,16:45,0,0,0,0.01,43.39,0,30.47,412.17,626.62,27.31,2.7,1.76,0.085114932,0.263768621
6/1/19,17:00,0,0,0,0.01,43.78,0,30.24,377.18,584.41,27.19,2.46,1.63,0.087100002,0.23328863
6/1/19,17:15,0,0.01,0.04,0.02,44.33,0,29.81,317.86,518.15,27.05,2.33,1.55,0.083504531,0.157961195
6/1/19,17:30,0,0,0.02,0.01,44.9,0,29.42,284,472.27,26.96,2.32,1.53,0.068827999,0.160400133
6/1/19,17:45,0,0,0,0.04,45.53,0,28.95,249.58,427.28,26.87,2.43,1.54,0.0645084,0.126689247
6/1/19,18:00,0,0,0,0.04,46.41,0,28.37,214.67,383.06,26.7,2.56,1.55,0.077780167,0.085207849
6/1/19,18:15,0.01,0.02,0.19,0.08,47.52,0,27.5,150.24,315.26,26.42,2.69,1.56,0.057986665,0.058314287
6/1/19,18:30,0,0.01,0.06,0.06,48.55,0,26.89,127.41,269.38,26.16,2.83,1.56,0.115002668,0.024841583
6/1/19,18:45,0,0,0,0.08,49.7,0,26.24,102.22,224.92,25.87,3.15,1.65,0.065024401,0.013625626
6/1/19,19:00,0,0,0,0.04,51.38,0,25.46,74.99,181.71,25.42,3.73,1.85,0.071555867,0.010669928
6/1/19,19:15,0.01,0.01,0.11,0.03,53.44,0,24.46,36.59,116.98,24.84,4.1,1.88,0.083175599,0.00835746
6/1/19,19:30,0.01,0.01,0.11,0,55.48,0,23.65,36.59,116.98,24.26,3.9,1.64,0.065159998,0.002611725
6/1/19,19:45,0,0,0.13,0,56.46,0,21.25,2.59,23.83,23.96,3.51,1.52,0.070037335,8.99874E-05
6/1/19,20:00,0,0,0.13,0,57.4,0,19.65,2.59,23.83,23.72,3.55,1.49,0.085133599,0
6/1/19,20:15,0,0,0.01,0,58.69,0,18.26,0,0,23.37,4.16,1.72,0.057164,0
6/1/19,20:30,0,0,0.01,0,60.89,0,17.39,0,0,22.74,5.11,2.16,0.063652801,0
6/1/19,20:45,0,0,0.01,0,63.76,0,16.82,0,0,22,5.95,2.51,0.085737867,0
6/1/19,21:00,0,0,0.01,0,68,0,17.23,0,0,20.96,5.92,2.62,0.06216,0
6/1/19,21:15,0,0,0,0,71.58,0,16.99,0,0,20.16,5.7,2.42,0.064303466,0
6/1/19,21:30,0,0,0,0,73.77,0,17.04,0,0,19.7,6.17,2.34,0.068293999,0
6/1/19,21:45,0,0,0,0,74.36,0,16.51,0,0,19.45,6.96,2.25,0.057571465,0
6/1/19,22:00,0,0,0,0,74.03,0,15.78,0,0,19.4,7.6,2.22,0.070836134,0
6/1/19,22:15,0,0,0.04,0,73.52,0,15.85,0,0,19.43,7.63,2.31,0.062316667,0
6/1/19,22:30,0,0,0.04,0,71.04,0,14.55,0,0,19.85,7.28,1.75,0.062036665,0
6/1/19,22:45,0,0,0.04,0,69.92,0,13.73,0,0,20.14,6.74,1.23,0.061965998,0
6/1/19,23:00,0,0,0.04,0,70.72,0,13.25,0,0,20.01,5.95,1.37,0.062834667,0
6/1/19,23:15,0,0,0,0,72.47,0,12.77,0,0,19.66,4.89,1.76,0.087239999,0
6/1/19,23:30,0,0,0,0,74.61,0,12.39,0,0,19.12,4.12,1.81,0.062206135,0
6/1/19,23:45,0,0,0,0,76.45,0,12.04,0,0,18.58,4.31,1.78,0.104382397,0
6/2/19,0:00,0,0,0,0,79.16,0,11.68,0,0,17.86,4.89,1.57,0.060210001,0
6/2/19,0:15,0,0,0.01,0,80.75,0,11.06,0,0,17.5,4.96,1.57,0.057092534,0
6/2/19,0:30,0,0,0.05,0,81.33,0,10.71,0,0,17.33,6.16,2.09,0.080766401,0
6/2/19,0:45,0,0,0.07,0,83.73,0,11.91,0,0,16.5,6.6,2.5,0.058256267,0
6/2/19,1:00,0,0,0.07,0,85.18,0,12.22,0,0,15.92,6.26,2.35,0.061130666,0
6/2/19,1:15,0,0,0.33,0,84.37,0,11.84,0,0,15.8,5.76,2.3,0.0587836,0
6/2/19,1:30,0,0,0.33,0,83.97,0,11.72,0,0,15.62,5.44,2.3,0.062184533,0
6/2/19,1:45,0,0,0.33,0,83.54,0,11.46,0,0,15.42,5.12,2.29,0.073886001,0
6/2/19,2:00,0,0,0.33,0,82.57,0,11.36,0,0,15.33,4.95,2.39,0.060153333,0
6/2/19,2:15,0,0,1,0,82.8,0,11.85,0,0,15.13,5.42,2.37,0.058806667,0
6/2/19,2:30,0,0,1,0,84.75,0,12.41,0,0,14.75,6.49,2.32,0.059239732,0
6/2/19,2:45,0,0,1,0,83.62,0,12.63,0,0,14.9,7.15,2.23,0.085573466,0
6/2/19,3:00,0,0,1,0,81.97,0,12.52,0,0,15.04,7.05,2.14,0.072804933,0
6/2/19,3:15,0,0,1,0,80.91,0,12.2,0,0,15.02,6.79,2.09,0.060527333,0
6/2/19,3:30,0,0,1,0,80.69,0,11.88,0,0,14.87,6.87,2.09,0.058372267,0.000798578
6/2/19,3:45,0,0,1,0,82.28,0,11.76,0,0,14.5,7.32,2.11,0.061625599,0.004867844
6/2/19,4:00,0,0,1,0,80.98,0,11.53,0,0,14.65,7.59,2.14,0.057704,0.010942339
6/2/19,4:15,0,0,1,0,79.86,0,11.81,11.61,57.1,14.86,7.4,2,0.068458802,0.015179941
6/2/19,4:30,0,0,1,0,78.72,0,11.87,11.61,57.1,15.03,7.41,1.96,0.056720399,0.020968153
6/2/19,4:45,0,0,1,0,80.31,0,12.39,21.8,101.37,14.8,7.78,2.11,0.058646933,0.037747282
6/2/19,5:00,0,0,1,0,79.03,0,13.64,40.91,184.39,15.34,8.08,2.2,0.065404933,0.059858931
6/2/19,5:15,0,0,1,0,73.75,0,14.84,51.91,250.57,16.18,8.24,1.91,0.064435333,0.088643703
6/2/19,5:30,0,0,1,0,68.67,0,15.83,61.18,296.39,16.97,8.04,1.79,0.061738401,0.121129019
6/2/19,5:45,0,0,1,0,64.8,0,16.75,72.25,341.33,17.68,7.6,1.72,0.064601601,0.155016507
6/2/19,6:00,0,0,1,0,61.51,0,17.65,84.88,385.5,18.37,7.28,1.67,0.1054968,0.190693565
6/2/19,6:15,0,0,1,0,58.04,0,18.65,106.36,453.21,19.12,6.97,1.69,0.059289734,0.221218129
6/2/19,6:30,0,0,1,0,55.03,0,19.52,123.04,499.03,19.81,6.41,1.63,0.085442533,0.260780294
6/2/19,6:45,0,0,1,0,52.46,0,20.36,143.86,543.43,20.47,5.72,1.57,0.069163868,0.300439383
6/2/19,7:00,0,0,1,0,49.84,0,21.28,168.32,586.58,21.19,4.75,1.59,0.077395466,0.339292536
6/2/19,7:15,0,0,1,0,47.38,0,22.57,224.02,651.21,21.99,3.7,1.58,0.066281998,0.374907191
6/2/19,7:30,0,0,1,0,45.22,0,24.2,295.48,693.9,22.83,3.06,1.33,0.0654852,0.392779046
6/2/19,7:45,0,0,1,0,42.1,0,25.99,373.73,734.73,23.86,3.05,1.39,0.091323602,0.407578188
6/2/19,8:00,0,0,1,0,38.49,0,27.97,457.92,773.93,25.1,3.03,1.57,0.073434667,0.42229165
6/2/19,8:15,0,0,1,0,36.59,0,29.58,554.57,831.08,26.15,3.2,1.69,0.073708266,0.440246554
6/2/19,8:30,0,0,0.53,0,35.72,0,30.48,609.09,867.73,27,3.62,2.01,0.071584001,0.449952399
6/2/19,8:45,0,0,0.55,0,35.28,0,31.24,635.6,902.21,27.7,3.91,2.17,0.117303335,0.459702051
6/2/19,9:00,0,0,1,0,36.57,0,31.43,637.6,934.78,28.02,4.69,2.64,0.077307334,0.474660366
6/2/19,9:15,0,0,1,0,37.55,0,31.47,589.34,980.55,28.19,4.93,2.75,0.111067866,0.491882394
6/2/19,9:30,0,0,1,0,37.32,0,31.89,612.27,1008.66,28.5,4.7,2.59,0.112879464,0.487163295
6/2/19,9:45,0,0,1,0.02,36.63,0,32.57,651.3,1034.44,29.02,4.46,2.47,0.098005599,0.513230385
6/2/19,10:00,0,0,1,0.04,35.93,0,33.45,704.41,1058.17,29.75,4.52,2.52,0.091295333,0.524734487
6/2/19,10:15,0,0.01,1,0.07,35.28,0,33.95,738.05,1089.44,30.3,5.38,3,0.081742399,0.526757736
6/2/19,10:30,0,0,1,0.04,34.57,0,33.98,793.37,1107.11,30.26,5.79,3.26,0.082145999,0.517190395
6/2/19,10:45,0,0,1,0.04,33.78,0,34.14,828.09,1122.43,30.26,5.41,3.05,0.090767335,0.549997042
6/2/19,11:00,0,0,1,0.02,31.59,0,34.58,844.78,1135.7,30.79,6.01,3.33,0.095899335,0.551850488
6/2/19,11:15,0,0.01,1,0.03,30.27,0,34.82,816.56,1150.34,31.03,5.88,3.27,0.091768935,0.553487549
6/2/19,11:30,0,0,1,0.02,29.06,0,34.86,810.28,1156.34,31.23,6.76,3.68,0.092658133,0.554080378
6/2/19,11:45,0,0,1,0.01,26.47,0,34.7,803.59,1160.16,31.08,6.91,3.7,0.088486936,0.552829241
6/2/19,12:00,0,0,1,0,25.75,0,34.63,796.56,1162.07,30.84,5.83,3.16,0.091225869,0.556023382
6/2/19,12:15,0,0,1,0.03,26.99,0,34.97,778.86,1159.08,31.06,4.89,2.74,0.092258934,0.550617453
6/2/19,12:30,0,0,1,0.03,27.52,0,35.5,780.32,1153.02,31.91,6.72,3.62,0.083789865,0.550272579
6/2/19,12:45,0,0,1,0.03,26.85,0,35.06,779.24,1145.08,31.71,9.02,4.63,0.088219868,0.546115639
6/2/19,13:00,0,0,1,0.02,27.14,0,34.95,775.95,1135.49,31.08,5.7,2.97,0.095148531,0.534668401
6/2/19,13:15,0,0.02,1,0.05,27.24,0,35.22,709.99,1115.08,31.53,5.13,2.84,0.088248933,0.529422635
6/2/19,13:30,0,0.01,1,0.04,26.06,0,35.51,695.17,1097.37,32.05,6.16,3.35,0.087954264,0.52155867
6/2/19,13:45,0.01,0,1,0.07,25.67,0,36.11,676.1,1078.21,32.74,6.59,3.36,0.089098669,0.516445626
6/2/19,14:00,0.01,0,1,0.05,27.05,0,36.25,653.3,1057.78,32.94,6.81,3.48,0.089566669,0.506399226
6/2/19,14:15,0,0.05,1,0.06,28.28,0,35.34,602.68,1021.33,32.15,6.71,3.49,0.087907999,0.496145787
6/2/19,14:30,0,0.02,1,0.05,27.58,0,35.11,621.16,993.18,31.82,6.25,3.28,0.090099465,0.481569036
6/2/19,14:45,0,0,1,0.09,26.84,0,35.45,610.77,964.1,32.08,5.47,2.88,0.11194,0.473716546
6/2/19,15:00,0,0,1,0.09,27.98,0,35.9,575.14,934.22,32.72,6.15,3.09,0.110991867,0.457500083
6/2/19,15:15,0,0.06,1,0.14,31.93,0,34.5,439.5,884.22,31.87,8.91,4.46,0.089807732,0.44563743
6/2/19,15:30,0,0.02,1,0.08,32.74,0,33.65,426.29,847.54,31.1,8.94,4.47,0.081515333,0.429529095
6/2/19,15:45,0,0.01,1,0.11,32.5,0,33.41,402.38,810.54,31.06,9.34,4.66,0.109685066,0.409401046
6/2/19,16:00,0,0.01,1,0.07,33.21,0,32.96,369.11,773.24,30.69,8.15,4.08,0.091255067,0.379156725
6/2/19,16:15,0.02,0.05,1,0.13,35.4,0,32.22,283.22,713.1,30.32,7,3.53,0.089846001,0.338581208
6/2/19,16:30,0.01,0.02,1,0.1,36.51,0,32.06,272.46,670.4,30.28,6.11,3.04,0.095403335,0.303111558
6/2/19,16:45,0,0.01,1,0.15,36.4,0,31.78,251.99,627.98,30.28,6.98,3.43,0.085395469,0.267307118
6/2/19,17:00,0,0.01,1,0.09,35.6,0,31,223.03,585.81,29.84,8.85,4.29,0.080248401,0.227420759
6/2/19,17:15,0.01,0.07,1,0.11,37.05,0,30.23,163.64,519.63,29.41,8.25,3.97,0.091708799,0.188846519
6/2/19,17:30,0,0.03,1,0.07,38.74,0,29.81,153.33,473.81,29.17,7.53,3.64,0.095184667,0.152380242
6/2/19,17:45,0,0,1,0.12,40.31,0,29.43,138.66,428.87,28.94,6.79,3.27,0.086468003,0.118479693
6/2/19,18:00,0,0,1,0.06,41.57,0,29.05,120.17,384.7,28.71,5.85,2.8,0.109030137,0.085993898
6/2/19,18:15,0.01,0.07,1,0.08,41.94,0,28.51,84.6,316.99,28.4,5.69,2.72,0.087660001,0.059022251
6/2/19,18:30,0,0.03,1,0.05,42.98,0,27.95,70.68,271.17,27.96,6.02,2.74,0.095111466,0.034626917
6/2/19,18:45,0,0.06,1,0.08,45.69,0,27.36,54.53,226.77,27.56,5.52,2.28,0.087672667,0.013345422
6/2/19,19:00,0,0.12,1,0.06,47.97,0,26.48,36.44,183.62,27.1,3.83,1.5,0.065925333,0.006190523
6/2/19,19:15,0,0.08,1,0.12,49.22,0,25.04,24.18,118.99,26.44,2.08,1.23,0.068163867,0.003608107
6/2/19,19:30,0,0.08,1,0.08,50.69,0,23.87,24.18,118.99,25.64,1.41,1.27,0.079027733,0.001224321
6/2/19,19:45,0,0.04,1,0.11,50.1,0,22.25,4.12,25.98,25.66,1.75,0.96,0.072177065,0.000065708
6/2/19,20:00,0,0.04,1,0.08,50.54,0,21.31,4.12,25.98,25.86,3.02,0.78,0.113913333,0
6/2/19,20:15,0.01,0.05,1,0.12,55.6,0,20.26,0,0,25.18,4.4,1.48,0.071880801,0
6/2/19,20:30,0.01,0.05,1,0.08,61,0,19.54,0,0,24.05,6.25,1.7,0.072968001,0
6/2/19,20:45,0.01,0.05,1,0.13,64.55,0,19.52,0,0,23.38,7,1.98,0.072856533,0
6/2/19,21:00,0.01,0.05,1,0.09,68.95,0,19.41,0,0,22.43,7.07,1.95,0.060112666,0
6/2/19,21:15,0.01,0.04,1,0.13,71.93,0,19.04,0,0,21.86,7.05,2.04,0.067966267,0
6/2/19,21:30,0.01,0.04,1,0.08,73.44,0,18.58,0,0,21.57,6.84,2.02,0.065766533,0
6/2/19,21:45,0.01,0.04,1,0.1,74.06,0,18.24,0,0,21.37,6.88,2.09,0.101603999,0
6/2/19,22:00,0.01,0.04,1,0.05,76.64,0,18.45,0,0,20.83,6.8,2.24,0.056886668,0
6/2/19,22:15,0.01,0.02,1,0.06,78.98,0,18.65,0,0,20.44,6.19,2.11,0.069047601,0
6/2/19,22:30,0.01,0.02,1,0.02,79.05,0,18.25,0,0,20.36,5.83,1.82,0.097743733,0
6/2/19,22:45,0.01,0.02,1,0,78.81,0,17.8,0,0,20.28,5.89,1.79,0.078701333,0
6/2/19,23:00,0.01,0.02,1,0,81.83,0,17.57,0,0,19.65,5.34,1.8,0.0635632,0
6/2/19,23:15,0,0,1,0,83.82,0,17.04,0,0,19.1,4.67,1.9,0.117562665,0
6/2/19,23:30,0,0,1,0.01,86.09,0,16.65,0,0,18.53,4.33,1.96,0.065184801,0
6/2/19,23:45,0,0,1,0.01,87.22,0,16.21,0,0,18.14,3.81,1.97,0.062710669,0
6/3/19,0:00,0,0,1,0.01,86.88,0,15.79,0,0,18.01,3.08,1.89,0.066232667,0
6/3/19,0:15,0,0,1,0.03,87.05,0,14.98,0,0,17.8,2.52,1.59,0.061901735,0
6/3/19,0:30,0,0,1,0.04,86.12,0,14.44,0,0,17.81,1.89,1.31,0.084209201,0
6/3/19,0:45,0,0,1,0.07,86.14,0,14.11,0,0,17.56,1.47,1.33,0.065211333,0
6/3/19,1:00,0,0,1,0.06,87.87,0,14.49,0,0,16.89,1.21,1.42,0.061086666,0
6/3/19,1:15,0.01,0.03,1,0.12,87.84,0,13.83,0,0,16.72,1.24,1.46,0.062101335,0
6/3/19,1:30,0.01,0.03,1,0.09,86.89,0,13.55,0,0,16.68,1.57,1.43,0.061005867,0
6/3/19,1:45,0.01,0.03,1,0.14,87.35,0,13.6,0,0,16.34,2.3,1.38,0.074055333,0
6/3/19,2:00,0.01,0.03,1,0.1,88.73,0,13.67,0,0,15.88,3.22,1.44,0.096454934,0
6/3/19,2:15,0.01,0.04,0.62,0.13,87.38,0,12.94,0,0,16.02,4.36,1.81,0.0593588,0
6/3/19,2:30,0.01,0.04,0.62,0.07,87.58,0,13.18,0,0,15.74,5.69,2.24,0.064643334,0
6/3/19,2:45,0.01,0.04,0.62,0.08,86.76,0,13.71,0,0,15.7,6.79,2.47,0.115039333,0
6/3/19,3:00,0.01,0.04,0.62,0.02,84.84,0,14.14,0,0,15.85,7.28,2.42,0.082155999,0
6/3/19,3:15,0,0.11,1,0,82.54,0,14.4,0,0,16.02,7.09,2.26,0.096507333,0
6/3/19,3:30,0,0.11,1,0,79.9,0,14.52,0,0,16.19,6.26,2.18,0.068200399,0
6/3/19,3:45,0,0.11,1,0,77.83,0,14.04,0,0,16.29,5.17,1.95,0.092423999,0
6/3/19,4:00,0,0.11,1,0,76.02,0,13.13,0,0,16.5,4.29,1.83,0.091802665,0.00072627
6/3/19,4:15,0,0.75,1,0,77.21,0,13.71,8.32,60.01,16.28,3.81,1.76,0.113935997,0.007480085
6/3/19,4:30,0,0.75,1,0,83.03,0,14.17,8.32,60.01,15.47,3.45,1.74,0.105807735,0.013031516
6/3/19,4:45,0,0.7,1,0.02,86.51,0,14.48,19.99,104.24,15.12,3.11,1.67,0.110043467,0.025708067
6/3/19,5:00,0.01,0.6,1,0.01,86.61,0,15.15,41.89,187.18,15.48,2.73,1.53,0.139194538,0.038925413
6/3/19,5:15,0,0.49,0.65,0.01,84.61,0,16.02,83.45,253.29,16.12,2.6,1.48,0.127128667,0.078198343
6/3/19,5:30,0,0.32,0.36,0.01,80.2,0,17.04,123.34,299.06,16.96,2.66,1.45,0.144763999,0.123432277
6/3/19,5:45,0,0.21,0.16,0.03,72.73,0,18.33,163.37,343.95,18.04,2.83,1.49,0.147413067,0.131033849
6/3/19,6:00,0.01,0.15,0.05,0.02,66.71,0,19.7,203.49,388.06,19.04,2.94,1.33,0.165956133,0.166524107
6/3/19,6:15,0,0.17,0.05,0.03,61.52,0,20.98,250.46,455.69,19.85,2.74,1.34,0.158799733,0.150118597
6/3/19,6:30,0,0.15,0.02,0.03,58.36,0,21.92,291.61,501.45,20.27,2.57,1.39,0.198370669,0.175395361
6/3/19,6:45,0,0.13,0.01,0.04,56.74,0,22.52,330.54,545.78,20.37,2.77,1.56,0.186239863,0.200113916
6/3/19,7:00,0,0.1,0.04,0.02,56.23,0,23.01,367.53,588.88,20.39,2.98,1.69,0.178368136,0.32301792
